step,vehicle_id,lane_index,position,virtual_position,speed,target_speed
0,0,0,159.93614857841106,0,26.74042791348643,26.74042791348643
0,1,0,100.85185446619298,0,26.87427048311155,26.87427048311155
0,2,0,11.228802049840859,0,25.636687597821897,25.636687597821897
0,3,0,41.385460831901426,0,26.692336722974645,26.692336722974645
0,4,1,130.648412654619,0,25.237226211566814,25.237226211566814
0,5,1,69.04185423741959,0,26.466409150832487,26.466409150832487
0,6,1,99.34073666910585,0,26.274577860351208,26.274577860351208
0,7,1,41.0838536723405,0,26.253964897263113,26.253964897263113
0,8,2,105.3525272538682,0,26.896237666324904,26.896237666324904
0,9,2,30.79592867925953,0,26.768627796033112,26.768627796033112
0,10,2,5.187550517372907,0,26.01562211602178,26.01562211602178
0,11,2,80.66562158916551,0,25.43085536392951,25.43085536392951
1,0,0,165.2469904362107,0,26.22235815048704,26.22235815048704
1,1,0,106.18660071708615,0,26.31636006495626,26.31636006495626
1,2,0,16.342514978834565,0,25.447166049499057,25.447166049499057
1,3,0,46.687713563494434,0,26.18858217031964,26.18858217031964
1,4,1,135.69078145125272,0,25.166611550510574,25.166611550510574
1,5,1,74.30375611867937,0,26.029906015399497,26.029906015399497
1,6,1,104.56837732399985,0,25.895176768861205,25.895176768861205
1,7,1,46.30781283506157,0,25.880699626061336,25.880699626061336
1,8,2,110.69119686176327,0,26.33178831983313,26.33178831983313
1,9,2,36.11180705929178,0,26.242163829312695,26.242163829312695
1,10,2,10.368941463197373,0,25.713303872981,25.713303872981
1,11,2,85.74257271177679,0,25.30260349291071,25.30260349291071
2,0,0,170.46530460794378,0,25.85850119759858,25.85850119759858
2,1,0,111.42170370811125,0,25.924521746581078,25.924521746581078
2,2,0,21.422379203312996,0,25.314059008701673,25.314059008701673
2,3,0,51.89999531737045,0,25.83477924719294,25.83477924719294
2,4,1,140.72053841130275,0,25.117016617093846,25.117016617093846
2,5,1,79.48769818068901,0,25.72333591205013,25.72333591205013
2,6,1,109.72825663168946,0,25.62871125604518,25.62871125604518
2,7,1,51.465106513131786,0,25.61854349594431,25.61854349594431
2,8,2,115.92905535180755,0,25.93535750309268,25.93535750309268
2,9,2,41.333658541564084,0,25.872411358858848,25.872411358858848
2,10,2,15.496338121993157,0,25.50097610832136,25.50097610832136
2,11,2,90.79661794466702,0,25.21252810476033,25.21252810476033
3,0,0,175.6186336284202,0,25.602952830137824,25.602952830137824
3,1,0,116.58682405297388,0,25.64932117181003,25.64932117181003
3,2,0,26.478470400751895,0,25.22057367963684,25.22057367963684
3,3,0,57.04908757798021,0,25.58629214617666,25.58629214617666
3,4,1,145.7414376754257,0,25.08218451022229,25.08218451022229
3,5,1,84.61688656991936,0,25.508021929999543,25.508021929999543
3,6,1,114.84054497947695,0,25.441564009732687,25.441564009732687
3,7,1,56.57557889059673,0,25.43442286683606,25.43442286683606
3,8,2,121.09611097170146,0,25.656931469936147,25.656931469936147
3,9,2,46.48947192829032,0,25.612722380981797,25.612722380981797
3,10,2,20.585812867265364,0,25.351851532867677,25.351851532867677
3,11,2,95.83457563909747,0,25.14926528070959,25.14926528070959
4,0,0,180.7263215001403,0,25.423473043937676,25.423473043937676
4,1,0,121.70279334867988,0,25.45603901230005,25.45603901230005
4,2,0,31.517865041477155,0,25.154915945094736,25.154915945094736
4,3,0,62.15379983783234,0,25.41177171308978,25.41177171308978
4,4,1,150.75611589659295,0,25.057720808276837,25.057720808276837
4,5,1,89.70761970474231,0,25.356800038627938,25.356800038627938
4,6,1,119.91940867504238,0,25.310124517123644,25.310124517123644
4,7,1,61.653167172163336,0,25.30510906422505,25.30510906422505
4,8,2,126.21343947291639,0,25.46138396791126,25.46138396791126
4,9,2,51.59890464983193,0,25.430334511745787,25.430334511745787
4,10,2,25.648653840625272,0,25.247116577267832,25.247116577267832
4,11,2,100.86123454108427,0,25.10483377739823,25.10483377739823
5,0,0,185.80195413432503,0,25.29741865362975,25.29741865362975
5,1,0,126.78424229161742,0,25.320290774070813,25.320290774070813
5,2,0,36.54553315677391,0,25.108802419600142,25.108802419600142
5,3,0,67.22734260469693,0,25.289200434982124,25.289200434982124
5,4,1,155.76642488045803,0,25.0405391685017,25.0405391685017
5,5,1,94.77134448530384,0,25.25059207102538,25.25059207102538
5,6,1,124.97479716904718,0,25.21781036044898,25.21781036044898
5,7,1,66.7076599021525,0,25.214287847576443,25.214287847576443
5,8,2,131.29584302932525,0,25.324044707229856,25.324044707229856
5,9,2,56.67576274781452,0,25.30223768177482,25.30223768177482
5,10,2,30.692789064713438,0,25.17355787045422,25.17355787045422
5,11,2,105.87995794001054,0,25.073628112521117,25.073628112521117
6,0,0,190.85507335065233,0,25.208886626417602,25.208886626417602
6,1,0,131.84144648748025,0,25.224950447632725,25.224950447632725
6,2,0,41.56496535846381,0,25.076415416783636,25.076415416783636
6,3,0,72.27899404040978,0,25.20311470879403,25.20311470879403
6,4,1,160.773665209318,0,25.028471953735075,25.028471953735075
6,5,1,99.81610043543759,0,25.175998820802462,25.175998820802462
6,6,1,130.01369827869118,0,25.152975177709024,25.152975177709024
6,7,1,71.74593188809826,0,25.150501204333523,25.150501204333523
6,8,2,136.35371768073995,0,25.227586954871995,25.227586954871995
6,9,2,61.729742646534795,0,25.212271183907692,25.212271183907692
6,10,2,35.723786643222546,0,25.121895239605706,25.121895239605706
6,11,2,110.89310798150608,0,25.051711376695216,25.051711376695216
7,0,0,195.89238067405367,0,25.146707754082044,25.146707754082044
7,1,0,136.88162282257187,0,25.157989889146716,25.157989889146716
7,2,0,46.578613214794714,0,25.05366898956546,25.05366898956546
7,3,0,77.31527049457301,0,25.14265395185534,25.14265395185534
7,4,1,165.7787503236888,0,25.019996763117092,25.019996763117092
7,5,1,104.84753396968792,0,25.123609597051935,25.123609597051935
7,6,1,135.0410197713355,0,25.107439356635144,25.107439356635144
7,7,1,76.77281152706152,0,25.105701806061404,25.105701806061404
7,8,2,141.39436489819445,0,25.15984159244782,25.15984159244782
7,9,2,66.7676544546895,0,25.14908483698318,25.14908483698318
7,10,2,40.74555723334143,0,25.08561092274091,25.08561092274091
7,11,2,115.90234367594465,0,25.036318552630934,25.036318552630934
8,0,0,200.91858279967983,0,25.103037544705085,25.103037544705085
8,1,0,141.90983994680633,0,25.110961348755993,25.110961348755993
8,2,0,51.588198540503114,0,25.03769344671813,25.03769344671813
8,3,0,82.34074860778503,0,25.100190429835305,25.100190429835305
8,4,1,170.78232176203977,0,25.0140443658655,25.0140443658655
8,5,1,109.86961074545769,0,25.086814970768987,25.086814970768987
8,6,1,140.060208528858,0,25.07545809409766,25.07545809409766
8,7,1,81.79168995662145,0,25.07423775679484,25.07423775679484
8,8,2,146.4229127381625,0,25.112261859167738,25.112261859167738
8,9,2,71.79428112927827,0,25.104707046001906,25.104707046001906
8,10,2,45.76084741460462,0,25.060127287302254,25.060127287302254
8,11,2,120.90883019933635,0,25.025507680311435,25.025507680311435
9,0,0,205.93698538996873,0,25.072366560890266,25.072366560890266
9,1,0,146.92965773502036,0,25.077931701732606,25.077931701732606
9,2,0,56.594930621110386,0,25.02647331237268,25.02647331237268
9,3,0,87.35864270101487,0,25.0703669411189,25.0703669411189
9,4,1,175.7848300973425,0,25.009863807027624,25.009863807027624
9,5,1,114.88511597068968,0,25.060972928715664,25.060972928715664
9,6,1,145.07368540656924,0,25.05299663124554,25.05299663124554
9,7,1,86.80494888108605,0,25.052139549353853,25.052139549353853
9,8,2,151.44296279860643,0,25.078845091761156,25.078845091761156
9,9,2,76.81298189387284,0,25.073539105010937,25.073539105010937
9,10,2,50.77158619760428,0,25.042229315636153,25.042229315636153
9,11,2,125.91338589203394,0,25.01791485914877,25.01791485914877
10,0,0,210.94991011730468,0,25.050825348663672,25.050825348663672
10,1,0,151.94357640109112,0,25.054733924948003,25.054733924948003
10,2,0,61.59965877648887,0,25.018593053408523,25.018593053408523
10,3,0,92.37121029461387,0,25.04942095178721,25.04942095178721
10,4,1,180.786591781396,0,25.00692766693847,25.00692766693847
10,5,1,119.89600578594178,0,25.042823236628834,25.042823236628834
10,6,1,150.08315064852832,0,25.037221227980407,25.037221227980407
10,7,1,91.81426104751387,0,25.036619271974175,25.036619271974175
10,8,2,156.45704459688804,0,25.055375427958452,25.055375427958452
10,9,2,81.8261160385538,0,25.051648863875993,25.051648863875993
10,10,2,55.77912838813353,0,25.029658998087392,25.029658998087392
10,11,2,130.91658550062266,0,25.01258217816759,25.01258217816759
11,0,0,215.95898756640756,0,25.035696266825514,25.035696266825514
11,1,0,156.95335192513534,0,25.038441384874318,25.038441384874318
11,2,0,66.60297951113056,0,25.01305849567238,25.01305849567238
11,3,0,97.38003691727874,0,25.034709914012417,25.034709914012417
11,4,1,185.78782906841298,0,25.004865521910144,25.004865521910144
11,5,1,124.90365405124916,0,25.030076127783214,25.030076127783214
11,6,1,155.08979839048035,0,25.02614165806031,25.02614165806031
11,7,1,96.82080127962777,0,25.025718885117666,25.025718885117666
11,8,2,161.4669346938979,0,25.038891932942015,25.038891932942015
11,9,2,86.83534056815141,0,25.03627464787998,25.03627464787998
11,10,2,60.78442550960264,0,25.02083046230555,25.02083046230555
11,11,2,135.9188326879991,0,25.008836865873533,25.008836865873533
12,0,0,220.96536294904223,0,25.025070629101048,25.025070629101048
12,1,0,161.96021758811293,0,25.026998613245063,25.026998613245063
12,2,0,71.60531176920537,0,25.009171398881012,25.009171398881012
12,3,0,102.3862361364892,0,25.024377881995004,25.024377881995004
12,4,1,190.7886980546307,0,25.00341721154732,25.00341721154732
12,5,1,129.90902567242526,0,25.021123425823053,25.021123425823053
12,6,1,160.0944673121257,0,25.018360121984745,25.018360121984745
12,7,1,101.8253946936776,0,25.018063195034628,25.018063195034628
12,8,2,166.47388082513118,0,25.02731504755324,25.02731504755324
12,9,2,91.84181925011843,0,25.02547684460158,25.02547684460158
12,10,2,65.78814584731482,0,25.01462989945191,25.01462989945191
12,11,2,140.92041095951726,0,25.006206413343275,25.006206413343275
13,0,0,225.96984058403393,0,25.017607904114865,25.017607904114865
13,1,0,166.96503956265957,0,25.018961989000648,25.018961989000648
13,2,0,76.606949788594,0,25.006441366566637,25.006441366566637
13,3,0,107.39059004627761,0,25.01712136568099,25.01712136568099
13,4,1,195.78930837142556,0,25.0024000168892,25.0024000168892
13,5,1,134.91279833366278,0,25.01483565709383,25.01483565709383
13,6,1,165.09774644502338,0,25.012894900488604,25.012894900488604
13,7,1,106.82862079517761,0,25.012686359201275,25.012686359201275
13,8,2,171.47875931510572,0,25.019184230929024,25.019184230929024
13,9,2,96.84636943553288,0,25.01789320224418,25.01789320224418
13,10,2,70.790758759398,0,25.01027504597994,25.01027504597994
13,11,2,145.9215194300485,0,25.00435896245783,25.00435896245783
14,0,0,230.97298537020092,0,25.012366593836504,25.012366593836504
14,1,0,171.96842618950166,0,25.013317610930496,25.013317610930496
14,2,0,81.60810022196432,0,25.004523977616074,25.004523977616074
14,3,0,112.39364793627989,0,25.01202488234385,25.01202488234385
14,4,1,200.7897370164173,0,25.001685608569645,25.001685608569645
14,5,1,139.91544799423016,0,25.010419556148204,25.010419556148204
14,6,1,170.10004948486375,0,25.00905650075468,25.00905650075468
14,7,1,111.83088658937241,0,25.00891003554328,25.00891003554328
14,8,2,176.48218563453915,0,25.01347369854,25.01347369854
14,9,2,101.84956517618059,0,25.012566967831305,25.012566967831305
14,10,2,75.79259389106686,0,25.00721649319853,25.00721649319853
14,11,2,150.92229794433112,0,25.00306143865351,25.00306143865351
15,0,0,235.97519405403838,0,25.008685454107393,25.008685454107393
15,1,0,176.97080472577485,0,25.009353383808524,25.009353383808524
15,2,0,86.60890820808999,0,25.003177334073293,25.003177334073293
15,3,0,117.39579559016353,0,25.00844545920446,25.00844545920446
15,4,1,205.79003806749515,0,25.001183856773192,25.001183856773192
15,5,1,144.917308935534,0,25.00731798730848,25.00731798730848
15,6,1,175.10166698335243,0,25.006360669940186,25.006360669940186
15,7,1,116.83247792905381,0,25.00625780274096,25.00625780274096
15,8,2,181.48459204818786,0,25.009463009125486,25.009463009125486
15,9,2,106.85180964697844,0,25.008826183168214,25.008826183168214
15,10,2,80.79388276269162,0,25.00506837382393,25.00506837382393
15,11,2,155.92284471979434,0,25.002150146214813,25.002150146214813
16,0,0,240.97674528329048,0,25.00610007202056,25.00610007202056
16,1,0,181.97247524782134,0,25.006569180397758,25.006569180397758
16,2,0,91.60947568257058,0,25.002231543272327,25.002231543272327
16,3,0,122.39730395612843,0,25.005931515929607,25.005931515929607
16,4,1,210.79024950528918,0,25.00083146044976,25.00083146044976
16,5,1,149.91861593409035,0,25.005139656381264,25.005139656381264
16,6,1,180.10280300423884,0,25.004467301796126,25.004467301796126
16,7,1,121.83359557777379,0,25.00439505487431,25.00439505487431
16,8,2,186.48628214940615,0,25.00664617376166,25.00664617376166
16,9,2,111.85338601055663,0,25.006198910537893,25.006198910537893
16,10,2,85.79478797842809,0,25.00355968092984,25.00355968092984
16,11,2,160.92322873767796,0,25.00151011640876,25.00151011640876
17,0,0,245.977834761174,0,25.004284275548045,25.004284275548045
17,1,0,186.9736485088471,0,25.004613745354803,25.004613745354803
17,2,0,96.60987423803567,0,25.00156728416383,25.00156728416383
17,3,0,127.39836332975537,0,25.00416589321805,25.00416589321805
17,4,1,215.79039800480984,0,25.000583961248665,25.000583961248665
17,5,1,154.9195338809502,0,25.003609744948157,25.003609744948157
17,6,1,185.10360086801643,0,25.00313752883349,25.00313752883349
17,7,1,126.83438053819168,0,25.003086787511176,25.003086787511176
17,8,2,191.4874691615101,0,25.0046678202551,25.0046678202551
17,9,2,116.85449314108068,0,25.004353692997807,25.004353692997807
17,10,2,90.79542374037194,0,25.002500077690094,25.002500077690094
17,11,2,165.92349844571146,0,25.001060603019596,25.001060603019596
18,0,0,250.97859993631303,0,25.003008983649654,25.003008983649654
18,1,0,191.97447252756479,0,25.00324038082532,25.00324038082532
18,2,0,101.61015415627728,0,25.001100753761154,25.001100753761154
18,3,0,132.39910736171282,0,25.002925839955612,25.002925839955612
18,4,1,220.79050230076948,0,25.000410134649268,25.000410134649268
18,5,1,159.92017858436895,0,25.00253523925028,25.00253523925028
18,6,1,190.10416123324842,0,25.002203586780176,25.002203586780176
18,7,1,131.83493184098174,0,25.00216794952774,25.00216794952774
18,8,2,196.48830283804946,0,25.00327835935612,25.00327835935612
18,9,2,121.85527071423337,0,25.003057737743315,25.003057737743315
18,10,2,95.79587025630508,0,25.001755884468214,25.001755884468214
18,11,2,170.92368787028366,0,25.000744895399222,25.000744895399222
19,0,0,255.9791373432694,0,25.002113305389056,25.002113305389056
19,1,0,196.97505126224718,0,25.00227582302135,25.00227582302135
19,2,0,106.61035075180499,0,25.0007730945483,25.0007730945483
19,3,0,137.39962991913697,0,25.002054910915327,25.002054910915327
19,4,1,225.79057555115537,0,25.000288050672737,25.000288050672737
19,5,1,164.92063138018568,0,25.001780579555756,25.001780579555756
19,6,1,195.10455479566102,0,25.00154764942586,25.00154764942586
19,7,1,136.83531903855175,0,25.001522620244447,25.001522620244447
19,8,2,201.4888883557287,0,25.002302496557387,25.002302496557387
19,9,2,126.85581682871097,0,25.002147546947292,25.002147546947292
19,10,2,100.79618385871628,0,25.00123321378289,25.00123321378289
19,11,2,175.92382090921504,0,25.000523163846918,25.000523163846918
20,0,0,260.9795147813512,0,25.001484241919336,25.001484241919336
20,1,0,201.9754577261119,0,25.001598383246815,25.001598383246815
20,2,0,111.6104888271276,0,25.000542969010603,25.000542969010603
20,3,0,142.39999692791773,0,25.001443229614058,25.001443229614058
20,4,1,230.7906269972426,0,25.00020230719402,25.00020230719402
20,5,1,169.92094939315984,0,25.001250557932163,25.001250557932163
20,6,1,200.10483120712223,0,25.00108696365712,25.00108696365712
20,7,1,141.8355909797806,0,25.001069384863044,25.001069384863044
20,8,2,206.4892995835089,0,25.001617116923708,25.001617116923708
20,9,2,131.85620038236328,0,25.0015082908601,25.0015082908601
20,10,2,105.79640411171289,0,25.000866125455197,25.000866125455197
20,11,2,180.92391434670867,0,25.000367434690837,25.000367434690837
21,0,0,265.97977986817966,0,25.001042430538682,25.001042430538682
21,1,0,206.9757431986753,0,25.00112259564111,25.00112259564111
21,2,0,116.61058580183979,0,25.000381344490297,25.000381344490297
21,3,0,147.40025468991465,0,25.001013626285868,25.001013626285868
21,4,1,235.79066312947398,0,25.000142086808424,25.000142086808424
21,5,1,174.9211727438358,0,25.00087830680558,25.00087830680558
21,6,1,205.10502533972604,0,25.000763409317482,25.000763409317482
21,7,1,146.83578197279726,0,25.000751063168558,25.000751063168558
21,8,2,211.48958840192245,0,25.001135752901153,25.001135752901153
21,9,2,136.85646976435225,0,25.001059320878426,25.001059320878426
21,10,2,110.79655880243205,0,25.000608307589932,25.000608307589932
21,11,2,185.92397997084686,0,25.000258061127173,25.000258061127173
22,0,0,270.9799660471318,0,25.00073213228505,25.00073213228505
22,1,0,211.97594369518075,0,25.000788434798693,25.000788434798693
22,2,0,121.61065391027962,0,25.000267830423912,25.000267830423912
22,3,0,152.40043572440354,0,25.00071190213767,25.00071190213767
22,4,1,240.7906885062949,0,25.000099792106877,25.000099792106877
22,5,1,179.92132961015415,0,25.00061686294164,25.00061686294164
22,6,1,210.10516168525845,0,25.000536166763442,25.000536166763442
22,7,1,151.83591611329732,0,25.000527495668454,25.000527495668454
22,8,2,216.48979124832536,0,25.000797675562946,25.000797675562946
22,9,2,141.85665895993301,0,25.000743994910497,25.000743994910497
22,10,2,115.79666744666828,0,25.000427233862887,25.000427233862887
22,11,2,190.92402606077658,0,25.000181244577657,25.000181244577657
23,0,0,275.98009680656054,0,25.000514199903908,25.000514199903908
23,1,0,216.97608451028472,0,25.000553742958754,25.000553742958754
23,2,0,126.61070174501377,0,25.000188105866997,25.000188105866997
23,3,0,157.40056287071127,0,25.00049999162481,25.00049999162481
23,4,1,245.79070632924734,0,25.000070087186174,25.000070087186174
23,5,1,184.92143978238323,0,25.000433242559833,25.000433242559833
23,6,1,215.1052574450837,0,25.000376567054712,25.000376567054712
23,7,1,156.83601032445785,0,25.000370477067555,25.000370477067555
23,8,2,221.48989437494072,0,25.000560233042837,25.000560233042837
23,9,2,146.85679183803637,0,25.000522531404904,25.000522531404904
23,10,2,120.79674375098782,0,25.000300059996977,25.000300059996977
23,11,2,195.92405843120733,0,25.000127293859755,25.000127293859755
24,0,0,280.9801886430866,0,25.000361139027163,25.000361139027163
24,1,0,221.9761834092329,0,25.000388911378437,25.000388911378437
24,2,0,131.61073534087646,0,25.000132112762554,25.000132112762554
24,3,0,162.40065216962697,0,25.00035116009863,25.00035116009863
24,4,1,250.79071884687647,0,25.00004922447095,25.00004922447095
24,5,1,189.921517159861,0,25.00030428009689,25.00030428009689
24,6,1,220.1053247002696,0,25.000264475078204,25.000264475078204
24,7,1,161.83607649196702,0,25.00026019788558,25.00026019788558
24,8,2,226.4894695909715,0,25.000393469571925,25.000393469571925
24,9,2,151.85688516257537,0,25.000366990506603,25.000366990506603
24,10,2,125.79679734195024,0,25.00021074172627,25.00021074172627
24,11,2,200.92408116599543,0,25.000089402546223,25.000089402546223
25,0,0,285.98025314281404,0,25.000253639481357,25.000253639481357
25,1,0,226.97625286912518,0,25.000273144891302,25.000273144891302
25,2,0,136.61075893632457,0,25.000092787015674,25.000092787015674
25,3,0,167.40071488710961,0,25.000246630960905,25.000246630960905
25,4,1,255.7907276384075,0,25.00003457191924,25.00003457191924
25,5,1,194.92157150453676,0,25.00021370563732,25.00021370563732
25,6,1,225.10537193573623,0,25.000185749300467,25.000185749300467
25,7,1,166.83612296352354,0,25.000182745291383,25.000182745291383
25,8,2,231.4874683463022,0,25.00027634625628,25.00027634625628
25,9,2,156.85695070738188,0,25.00025774916239,25.00025774916239
25,10,2,130.796834980596,0,25.000148010649998,25.000148010649998
25,11,2,205.92409713336377,0,25.00006279026566,25.00006279026566
26,0,0,290.98029844303414,0,25.00017813911448,25.00017813911448
26,1,0,231.97630165302758,0,25.000191838387305,25.000191838387305
26,2,0,141.61077550816194,0,25.00006516728673,25.00006516728673
26,3,0,172.4007589356022,0,25.000173216806562,25.000173216806562
26,4,1,260.7907338129807,0,25.000024280963856,25.000024280963856
26,5,1,199.92160967253946,0,25.000150092299464,25.000150092299464
26,6,1,230.10540511071417,0,25.00013045767056,25.00013045767056
26,7,1,171.83615560198297,0,25.00012834785897,25.00012834785897
26,8,2,236.48282233658585,0,25.00019408680825,25.00019408680825
26,9,2,161.8569967415944,0,25.000181025474816,25.000181025474816
26,10,2,135.79686141541993,0,25.00010395261015,25.00010395261015
26,11,2,210.92410834775688,0,25.00004409961045,25.00004409961045
27,0,0,295.9803302588266,0,25.00012511279371,25.00012511279371
27,1,0,236.97633591552145,0,25.000134734230862,25.000134734230862
27,2,0,146.610787147093,0,25.000045769068322,25.000045769068322
27,3,0,177.40078987226642,0,25.000121655699534,25.000121655699534
27,4,1,265.7907381495808,0,25.000017053296975,25.000017053296975
27,5,1,204.92163647914768,0,25.000105414619103,25.000105414619103
27,6,1,235.10542841056153,0,25.00009162459167,25.00009162459167
27,7,1,176.8361785250162,0,25.000090142803558,25.000090142803558
27,8,2,241.47473334008538,0,25.000136313368756,25.000136313368756
27,9,2,166.8570290728932,0,25.000127139976826,25.000127139976826
27,10,2,140.79687998144166,0,25.0000730092406,25.0000730092406
27,11,2,215.92411622398365,0,25.00003097256591,25.00003097256591
28,0,0,300.98035260407454,0,25.000087870713827,25.000087870713827
28,1,0,241.97635997916595,0,25.000094628156653,25.000094628156653
28,2,0,151.61079532148625,0,25.000032145079537,25.000032145079537
28,3,0,182.4008116000745,0,25.000085442686093,25.000085442686093
28,4,1,270.7907411953137,0,25.000011977075516,25.000011977075516
28,5,1,209.92165530628543,0,25.000074036056212,25.000074036056212
28,6,1,240.105444774789,0,25.000064350879196,25.000064350879196
28,7,1,181.8361946245951,0,25.000063310172045,25.000063310172045
28,8,2,246.46275260428027,0,25.000095737235668,25.000095737235668
28,9,2,171.8570517801977,0,25.000089294469323,25.000089294469323
28,10,2,145.7968930209521,0,25.000051276723166,25.000051276723166
28,11,2,220.92409742481027,0,25.00002175302297,25.00002175302297
29,0,0,305.98036829785633,0,25.00006171441081,25.00006171441081
29,1,0,246.97637687983263,0,25.000066460378886,25.000066460378886
29,2,0,156.61080106262392,0,25.00002257651677,25.00002257651677
29,3,0,187.40082686020853,0,25.000060009129328,25.000060009129328
29,4,1,275.7907433344292,0,25.00000841188294,25.00000841188294
29,5,1,214.921668529186,0,25.00005199788859,25.00005199788859
29,6,1,245.10545626790898,0,25.000045195679217,25.000045195679217
29,7,1,186.83620593184392,0,25.000044464757323,25.000044464757323
29,8,2,251.4468145981537,0,25.000067239320526,25.000067239320526
29,9,2,176.85706772826342,0,25.0000627143598,25.0000627143598
29,10,2,150.79690217901705,0,25.000036013281566,25.000036013281566
29,11,2,225.9236832117228,0,25.000015277843293,25.000015277843293
30,0,0,310.9803793201009,0,25.000043344003203,25.000043344003203
30,1,0,251.97638874971102,0,25.00004667724827,25.00004667724827
30,2,0,161.6108050948084,0,25.00001585620931,25.00001585620931
30,3,0,192.40083757788844,0,25.000042146329516,25.000042146329516
30,4,1,280.7907448367984,0,25.00000590793425,25.00000590793425
30,5,1,219.92167781605173,0,25.000036519779094,25.000036519779094
30,6,1,250.1054643398945,0,25.00003174237004,25.00003174237004
30,7,1,191.83621387328617,0,25.000031229020234,25.000031229020234
30,8,2,256.427237107137,0,25.000047224323882,25.000047224323882
30,9,2,181.85707892909969,0,25.00004404629934,25.00004404629934
30,10,2,155.79690861101878,0,25.000025293278682,25.000025293278682
30,11,2,230.92184924280497,0,25.00001073011765,25.00001073011765
31,0,0,315.9803870613755,0,25.000030441878792,25.000030441878792
31,1,0,256.976397086306,0,25.000032782923338,25.000032782923338
31,2,0,166.61080792674042,0,25.000011136322588,25.000011136322588
31,3,0,197.40084510525756,0,25.00002960071428,25.00002960071428
31,4,1,285.79074589196034,0,25.000004149331048,25.000004149331048
31,5,1,224.92168433851432,0,25.000025649008087,25.000025649008087
31,6,1,255.1054700091079,0,25.000022293681017,25.000022293681017
31,7,1,196.8362194508149,0,25.00002193313904,25.00002193313904
31,8,2,261.4046864001861,0,25.00003316715203,25.00003316715203
31,9,2,186.857086795805,0,25.000030935123817,25.000030935123817
31,10,2,160.79691312841916,0,25.000017764278034,25.000017764278034
31,11,2,235.91749977180743,0,25.000007536104576,25.000007536104576
32,0,0,320.98039249832016,0,25.00002138030445,25.00002138030445
32,1,0,261.97640294136306,0,25.000023024494855,25.000023024494855
32,2,0,171.6108099156968,0,25.00000782139529,25.00000782139529
32,3,0,202.4008503919695,0,25.000020789527724,25.000020789527724
32,4,1,290.7907466330343,0,25.000002914207812,25.000002914207812
32,5,1,229.9216889194483,0,25.00001801411816,25.00001801411816
32,6,1,260.1054739907777,0,25.00001565756472,25.00001565756472
32,7,1,201.83622336809157,0,25.000015404344563,25.000015404344563
32,8,2,266.38011078670314,0,25.000023294350946,25.000023294350946
32,9,2,191.85709232084358,0,25.000021726726192,25.000021726726192
