step,vehicle_id,lane,pos_x,pos_y,speed,reward
61,3,"('c', 'd', 1)",351.01866635169785,3.5,25.0000000005759,-0.24999999997120503
61,4,"('c', 'd', 1)",410.90991895781303,4.405629697356208,15.415125375750184,-0.7292437312124908
61,5,"('d', 'e', 1)",441.70183875666584,3.5001303557324066,15.012122818964679,-0.749393859051766
61,6,"('b', 'c', 2)",314.8245892720281,7.0623002333856215,25.000000000214058,-0.24999999998929712
61,7,"('d', 'e', 1)",508.32729064719683,3.4999999999999987,29.941902572896925,-0.0029048713551537153
62,0,"('c', 'd', 0)",325.04368105451266,0.0,25.000000000131493,-0.24999999999342537
62,1,"('d', 'e', 0)",466.8449103542034,0.0,20.102550259733103,-0.49487248701334485
62,2,"('d', 'e', 0)",500.7720766541291,-7.342251627978885e-16,29.652158520311954,-0.017392073984402345
62,3,"('c', 'd', 1)",356.0186663518007,3.5,25.000000000404473,-0.2499999999797764
62,4,"('c', 'd', 1)",413.8134279962027,3.980604494351861,13.803215627413024,-0.8098392186293488
62,5,"('d', 'e', 1)",444.7040039010637,3.5000532763976975,15.008514243223479,-0.7495742878388261
62,6,"('b', 'c', 2)",319.8243339899903,7.0140296080565765,25.000000000150337,-0.24999999999248312
62,7,"('d', 'e', 1)",514.3169143988994,3.5,29.959196320059295,-0.0020401839970352054
63,0,"('c', 'd', 0)",330.0436810545362,0.0,25.000000000092353,-0.24999999999538236
63,1,"('d', 'e', 0)",470.8632259149952,0.0,20.07202432508004,-0.496398783745998
63,2,"('d', 'e', 0)",506.70995187956754,3.4960926205486927e-16,29.755699811247904,-0.012215009437604785
63,3,"('c', 'd', 1)",361.01866635187287,3.5,25.000000000284075,-0.24999999998579625
63,4,"('c', 'd', 1)",416.47187003286797,3.6845653618183425,12.671119891955376,-0.8664440054022312
63,5,"('d', 'e', 1)",447.7055245517361,3.5000217785571954,15.00597982514461,-0.7497010087427695
63,6,"('c', 'd', 2)",324.82431761564857,7.002405770380427,25.000000000105587,-0.2504656314262679
63,7,"('d', 'e', 1)",520.3096268280788,3.4999999999999996,29.971342271427105,-0.0014328864286448084
64,0,"('c', 'd', 0)",335.0436810545527,0.0,25.000000000064865,-0.2499999999967567
64,1,"('d', 'e', 0)",474.8760895187338,0.0,20.050584985515748,-0.49747075072421265
64,2,"('d', 'e', 0)",512.6663196647863,-4.7007762506537076e-17,29.828420169216635,-0.008578991539168301
64,3,"('c', 'd', 1)",366.0186663519236,3.5,25.000000000199517,-0.2499999999900242
64,4,"('c', 'd', 1)",418.9469496721596,3.586877745739238,11.876012873362349,-0.9061993563318825
64,5,"('d', 'e', 1)",450.7065925533994,3.5000089040223914,15.004199822323788,-0.7497900088838106
64,6,"('c', 'd', 2)",329.82431713416406,7.0004125140753874,25.00000000007416,-0.25117632580553584
64,7,"('d', 'e', 1)",526.304508534169,3.4999999999999996,29.97987276127665,-0.0010063619361675435
65,0,"('c', 'd', 0)",340.0436810545643,0.0,25.000000000045556,-0.24999999999772216
65,1,"('d', 'e', 0)",478.88512403878065,0.0,20.03552745210434,-0.498223627394783
65,2,"('d', 'e', 0)",518.6356753657905,-2.9130475764704836e-16,29.87949400087643,-0.006025299956178509
65,3,"('c', 'd', 1)",371.0186663519593,3.5,25.000000000140126,-0.24999999999299372
65,4,"('d', 'e', 1)",421.2815529372925,3.5417560013417138,11.31758380131896,-0.934120809934052
65,5,"('d', 'e', 1)",453.70734264511816,3.5000036407222708,15.002949669451,-0.74985251652745
65,6,"('c', 'd', 2)",334.82431712002034,7.000070732878345,25.000000000052083,-0.2528268207919689
65,7,"('d', 'e', 1)",532.3009137927675,3.4999999999999996,29.985863996946012,-0.0007068001526994161
66,0,"('c', 'd', 0)",345.0436810545724,0.0,25.000000000031996,-0.24999999999840017
66,1,"('d', 'e', 0)",482.8914692709672,0.0,20.02495206512678,-0.498752396743661
66,2,"('d', 'e', 0)",524.614152895165,-5.359750653145262e-16,29.915364785252034,-0.004231760737398282
66,3,"('c', 'd', 1)",376.0186663519844,3.5,25.000000000098414,-0.24999999999507927
66,4,"('d', 'e', 1)",423.5167727653243,3.5207976401273307,10.925381215741162,-0.9537309392129419
66,5,"('d', 'e', 1)",456.707869458509,3.5000014887435027,15.002071647131567,-0.7498964176434216
66,6,"('c', 'd', 2)",339.8243171196134,7.000012128408558,25.00000000003658,-0.25646181032421705
66,7,"('d', 'e', 1)",538.2983890909875,3.4999999999999996,29.990071833246034,-0.000496408337698262
67,0,"('c', 'd', 0)",350.0436810545781,0.0,25.00000000002247,-0.24999999999887645
67,1,"('d', 'e', 0)",486.8959257303356,0.0,20.017524632846246,-0.4991237683576877
67,2,"('d', 'e', 0)",530.5990369761524,-7.809075623013551e-16,29.940557983606368,-0.002972100819681578
67,3,"('c', 'd', 1)",381.01866635200196,3.5,25.000000000069118,-0.2499999999965441
67,4,"('d', 'e', 1)",425.6820217652611,3.5105941333455215,10.649924804471159,-0.9675037597764421
67,5,"('d', 'e', 1)",459.7082394563916,3.5000006087990916,15.001454983993638,-0.7499272508003181
67,6,"('c', 'd', 2)",344.82431711960766,7.000002079631097,25.00000000002569,-0.26405061747871866
67,7,"('d', 'e', 1)",544.296615912234,3.4999999999999996,29.993027131168684,-0.0003486434415658213
68,0,"('c', 'd', 0)",355.04368105458207,0.0,25.00000000001578,-0.24999999999921096
68,1,"('d', 'e', 0)",490.8990556441855,0.0,20.01230810976307,-0.4993845945118466
68,2,"('d', 'e', 0)",536.588420583101,3.053164338852321e-16,29.958251972025323,-0.002087401398733868
68,3,"('c', 'd', 1)",386.01866635201435,3.5,25.000000000048544,-0.24999999999757283
68,4,"('d', 'e', 1)",427.7980925106455,3.5054867909838197,10.456462962811019,-0.977176851859449
68,5,"('d', 'e', 1)",462.7084993177304,3.5000002489679334,15.001021881762334,-0.7499489059118833
68,6,"('c', 'd', 2)",349.82431711961186,7.000000356589694,25.000000000018044,-0.27906175859586285
68,7,"('d', 'e', 1)",550.2953705521217,3.4999999999999996,29.995102731355786,-0.00024486343221075124
69,0,"('c', 'd', 0)",360.04368105458485,0.0,25.00000000001108,-0.249999999999446
69,1,"('d', 'e', 0)",494.90125388271935,0.0,20.008644378873377,-0.49956778105633115
69,2,"('d', 'e', 0)",542.5809643509442,-8.878326710917056e-17,29.97067902561998,-0.001466048719001023
69,3,"('c', 'd', 1)",391.01866635202305,3.5,25.000000000034092,-0.24999999999829536
69,4,"('d', 'e', 1)",429.8796154827122,3.502875083175433,10.320588528064803,-0.9839705735967599
69,5,"('d', 'e', 1)",465.7086818266542,3.5000001018177698,15.000717700222655,-0.7499641149888673
69,6,"('c', 'd', 2)",354.82431711961505,7.000000061143637,25.000000000012673,-0.3071786170768124
69,7,"('d', 'e', 1)",556.2944958959112,3.4999999999999996,29.99656049170667,-0.00017197541466651423
70,0,"('c', 'd', 0)",365.04368105458684,0.0,25.00000000000778,-0.24999999999961098
70,1,"('d', 'e', 0)",498.90279777590086,0.0,20.006071223570878,-0.4996964388214561
70,2,"('d', 'e', 0)",548.5757276007874,-3.3412007092354552e-16,29.979406942547914,-0.0010296528726042586
70,3,"('c', 'd', 1)",396.01866635202913,3.5,25.000000000023945,-0.24999999999880274
70,4,"('d', 'e', 1)",431.93687239747726,3.5015191522729054,10.225159569779397,-0.9887420215110302
70,5,"('d', 'e', 1)",468.70881000850466,3.5000000416400545,15.000504063805211,-0.7499747968097394
70,6,"('c', 'd', 2)",359.8243171196173,7.000000010484163,25.000000000008903,-0.3570115561441617
70,7,"('d', 'e', 1)",562.293881596899,3.4999999999999996,29.997584323393436,-0.00012078383032820827
71,0,"('c', 'd', 0)",370.04368105458826,0.0,25.000000000005468,-0.24999999999972666
71,1,"('d', 'e', 0)",502.9038821014275,0.0,20.004264014359794,-0.4997867992820103
71,2,"('d', 'e', 0)",554.5720496637775,-5.795206694566176e-16,29.985536837564513,-0.0007231581217743699
71,3,"('c', 'd', 1)",401.01866635203345,3.5,25.000000000016815,-0.24999999999915923
71,4,"('d', 'e', 1)",433.97708595417663,3.500807439584849,10.1581367623142,-0.99209316188429
71,5,"('d', 'e', 1)",471.70890003471516,3.5000000170295946,15.000354020121081,-0.749982298993946
71,6,"('c', 'd', 2)",364.8243171196189,7.000000001797696,25.000000000006253,-0.4405078990971504
71,7,"('d', 'e', 1)",568.2934501550689,3.4999999999999996,29.99830339311034,-8.483034448292237e-05
72,0,"('c', 'd', 0)",375.04368105458923,0.0,25.00000000000384,-0.24999999999980793
72,1,"('d', 'e', 0)",506.90464365790166,0.0,20.002994753569567,-0.49985026232152163
72,2,"('d', 'e', 0)",560.5694665310627,-8.249660730596113e-16,29.989842058755873,-0.0005078970622063306
72,3,"('c', 'd', 1)",406.0186663520364,3.5,25.00000000001181,-0.25177867245691293
72,4,"('d', 'e', 1)",436.0053292741257,3.5004309498534285,10.111064502475816,-0.9944467748762091
72,5,"('d', 'e', 1)",474.70896326300016,3.500000006964678,15.000248639646081,-0.749987568017696
72,6,"('c', 'd', 2)",369.82431711962,7.000000000308248,25.00000000000439,-0.5726120402689049
72,7,"('d', 'e', 1)",574.2931471396819,3.4999999999999996,29.998808418755136,-5.9579062243186875e-05
73,0,"('c', 'd', 0)",380.0436810545899,0.0,25.000000000002697,-0.24999999999986522
73,1,"('d', 'e', 0)",510.90517852335404,0.0,20.002103311148996,-0.49989483444255023
73,2,"('d', 'e', 0)",566.5676523143961,1.134583225231806e-16,29.992865753200284,-0.00035671233998579854
73,3,"('c', 'd', 1)",411.01866635203857,3.5,25.000000000008296,-0.6704793453941535
73,4,"('d', 'e', 1)",438.0251654754664,3.5002306842769,10.078004149886993,-0.9960997925056503
73,5,"('d', 'e', 1)",477.7090076702456,3.500000002848396,15.000174627570361,-0.7499912686214819
73,6,"('c', 'd', 2)",374.8243171196208,7.000000000052855,25.000000000003084,-0.769676922911015
73,7,"('d', 'e', 1)",580.2929343222909,3.4999999999999996,29.999163114406898,-4.184427965514548e-05
74,0,"('c', 'd', 0)",385.04368105459037,0.0,25.000000000001894,-0.2499999999999053
74,1,"('d', 'e', 0)",514.9055541764563,0.0,20.00147722264511,-0.4999261388677445
74,2,"('d', 'e', 0)",572.5663781320459,-1.3204065011755721e-16,29.99498939045068,-0.00025053047746603774
74,3,"('c', 'd', 1)",416.01866635204,3.5,25.000000000005826,-1.139170532812111
74,4,"('d', 'e', 1)",440.0390970779168,3.50012373916023,10.054784807602388,-0.9972607596198806
74,5,"('d', 'e', 1)",480.7090388588734,3.500000001164935,15.00012264652404,-0.7499938676737979
74,6,"('c', 'd', 2)",379.82431711962136,7.000000000009063,25.000000000002167,-1.0462905606629866
74,7,"('d', 'e', 1)",586.2927848538352,3.4999999999999996,29.999412228499768,-2.938857501155745e-05
75,0,"('c', 'd', 0)",390.0436810545907,0.0,25.00000000000133,-0.2499999999999336
75,1,"('d', 'e', 0)",518.9058180096366,0.0,20.00103750067805,-0.49994812496609753
75,2,"('d', 'e', 0)",578.5654832330565,-3.775551450005577e-16,29.99648088876646,-0.00017595556167704363
75,3,"('d', 'e', 1)",421.01866635204107,3.5,25.000000000004093,-1.670948609985143
75,4,"('d', 'e', 1)",442.0488816888059,3.5000664703873112,10.038477121388782,-0.9980761439305609
75,5,"('d', 'e', 1)",483.70906076364355,3.500000000476435,15.000086138573813,-0.7499956930713093
75,6,"('c', 'd', 2)",384.82431711962175,7.000000000001554,25.00000000000152,-1.4106331730270663
75,7,"('d', 'e', 1)",592.2926798773615,3.4999999999999996,29.999587189289272,-2.064053553640921e-05
76,0,"('c', 'd', 0)",395.04368105459093,0.0,25.00000000000093,-0.24999999999995348
76,1,"('d', 'e', 0)",522.9060033081115,0.0,20.000728669886367,-0.49996356650568163
76,2,"('d', 'e', 0)",584.5648547168938,-6.230805416504148e-16,29.99752841570429,-0.00012357921478545197
76,3,"('d', 'e', 1)",426.01866635204175,3.5,25.000000000002874,-2.285069333539071
76,4,"('d', 'e', 1)",444.0557537341125,3.5000357432225617,10.027023712141366,-0.9986488143929317
76,5,"('d', 'e', 1)",486.70907614806373,3.500000000194853,15.000060497873514,-0.7499969751063242
76,6,"('c', 'd', 2)",389.824317119622,7.0000000000002665,25.000000000001066,-1.859176445876249
76,7,"('d', 'e', 1)",598.2926061490288,3.4999999999999996,29.999710069843772,-1.4496507811379011e-05
77,0,"('c', 'd', 0)",400.04368105459116,0.0,25.000000000000654,-0.24999999999996736
77,1,"('d', 'e', 0)",526.906133449153,0.0,20.000511768150645,-0.4999744115924678
77,2,"('d', 'e', 0)",590.5644132899043,-8.686135949595731e-16,29.99826412735336,-8.679363233210502e-05
77,3,"('d', 'e', 1)",430.9116704672686,3.5,23.511659807958125,-2.811974821536796
77,4,"('d', 'e', 1)",446.0605801912728,3.500019234090971,10.018979616757722,-0.9990510191621139
77,5,"('d', 'e', 1)",489.7090869530337,3.500000000079692,15.000042489590179,-0.749997875520491
77,6,"('c', 'd', 2)",394.8243171196222,7.000000000000046,25.00000000000075,-2.372255318345184
77,7,"('d', 'e', 1)",604.2925543672642,3.4999999999999996,29.99979637278465,-1.018136076746945e-05
78,0,"('c', 'd', 0)",405.0436810545912,0.0,25.000000000000462,-0.2499999999999769
78,1,"('d', 'e', 0)",530.9062248513659,0.0,20.000359431129123,-0.4999820284435439
78,2,"('d', 'e', 0)",596.564103261621,7.002834177404501e-17,29.998780841159014,-6.095794204930005e-05
78,3,"('d', 'e', 1)",435.4318599144513,3.5,20.978010729320385,-3.209316858398139
78,4,"('d', 'e', 1)",448.06396996642655,3.5000103554563196,10.013329991467701,-0.999333500426615
78,5,"('d', 'e', 1)",492.7090945417095,3.500000000032592,15.000029841797218,-0.7499985079101391
78,6,"('c', 'd', 2)",399.7173212348487,7.000000000000008,23.511659807956633,-2.9753384773364315
78,7,"('d', 'e', 1)",610.2925179992759,3.4999999999999996,29.999856986098408,-7.150695079616298e-06
79,0,"('c', 'd', 0)",410.0436810545913,0.0,25.000000000000327,-0.24999999999998368
79,1,"('d', 'e', 0)",534.9062890460614,0.0,20.000252439969973,-0.4999873780015014
79,2,"('d', 'e', 0)",602.5638855188486,-1.7551386585340374e-16,29.99914374577972,-4.2812711014028615e-05
79,3,"('d', 'e', 1)",439.4995375508813,3.5,19.198548001936953,-3.6578244076823534
79,4,"('d', 'e', 1)",450.06635071386796,3.50000557726315,10.009362079055505,-0.9995318960472248
79,5,"('d', 'e', 1)",495.709099871479,3.50000000001333,15.000020958847976,-0.7499989520576011
79,6,"('c', 'd', 2)",404.23751068203114,7.000000000000002,20.978010729319337,-3.571115967751867
79,7,"('d', 'e', 1)",616.2924924568754,3.4999999999999996,29.999899556765957,-5.022161702172845e-06
80,0,"('c', 'd', 0)",415.04368105459133,0.0,25.00000000000023,-0.24999999999998845
80,1,"('d', 'e', 0)",538.9063341320478,0.0,20.00017729665929,-0.4999911351670354
80,2,"('d', 'e', 0)",608.5637325911401,-4.2105872604943016e-16,29.99939862529385,-3.006873530753129e-05
80,3,"('d', 'e', 1)",443.1424057948486,3.5,16.46043426199138,-3.8544010001023823
80,4,"('d', 'e', 1)",452.06802278889097,3.5000030045639634,10.006575287347625,-0.9996712356326187
80,5,"('d', 'e', 1)",498.7091036147465,3.5000000000054516,15.000014720068812,-0.7499992639965594
80,6,"('c', 'd', 2)",408.1981924336874,7.0,17.710207809892317,-4.094417941387665
80,7,"('d', 'e', 1)",622.2924745176311,3.4999999999999996,29.999929455506404,-3.5272246797779516e-06
81,0,"('d', 'e', 0)",420.0436810545914,0.0,25.000000000000163,-0.24999999999999178
81,1,"('d', 'e', 0)",542.9063657973771,0.0,20.000124521110504,-0.49999377394447486
81,2,"('d', 'e', 0)",614.5636251851226,-6.66605449229149e-16,29.99957763532298,-2.1118233851091794e-05
81,3,"('d', 'e', 1)",446.29624467127013,3.5,14.537369467955537,-4.006707607482677
81,4,"('d', 'e', 1)",454.0691971406226,3.500001618892233,10.004618034460883,-0.9997690982769558
81,5,"('d', 'e', 1)",501.70910624376285,3.5000000000022298,15.000010338374803,-0.7499994830812599
81,6,"('c', 'd', 1)",410.3141521213021,4.405629697407182,15.415125375397622,-0.7292437312301189
81,7,"('d', 'e', 1)",628.2924619183265,3.4999999999999996,29.999950454347434,-2.477282628254862e-06
82,0,"('d', 'e', 0)",425.04368105459145,0.0,25.000000000000114,-0.24999999999999434
82,1,"('d', 'e', 0)",546.9063880369499,0.0,20.000087455155796,-0.49999562724221014
82,2,"('d', 'e', 0)",620.5635497504437,-1.7200479775842123e-16,29.999703359787883,-1.4832010605814183e-05
82,3,"('d', 'e', 1)",449.1066225927075,3.5,13.186739598893325,-4.124125182618824
82,4,"('d', 'e', 1)",456.07002192537794,3.500000872384478,10.003243393201608,-0.9998378303399196
82,5,"('d', 'e', 1)",504.7091080902051,3.500000000000912,15.000007260971055,-0.7499996369514472
82,6,"('c', 'd', 1)",413.2176611596139,3.980604494396517,13.803215627165407,-0.8098392186417296
82,7,"('d', 'e', 1)",634.2924530694322,3.4999999999999996,29.999965202504644,-1.7398747678143422e-06
83,0,"('d', 'e', 0)",430.0436810545915,0.0,25.000000000000078,-0.24999999999999611
83,1,"('d', 'e', 0)",550.9064036565127,0.0,20.000061422551124,-0.49999692887244385
83,2,"('d', 'e', 0)",626.5634967702576,2.6524402313778296e-17,29.999791660097937,-1.0416995103179616e-05
83,3,"('d', 'e', 1)",451.6757769079008,3.5,12.23814907357117,-4.213655124068624
83,4,"('d', 'e', 1)",458.0706011980732,3.5000004701489846,10.002277938709495,-200.9998861030645
83,5,"('d', 'e', 1)",507.70910938702053,3.5000000000003726,15.000005099612045,-0.7499997450193978
83,6,"('c', 'd', 1)",415.87610319622763,3.6845653618282044,12.671119891781466,-0.8664440054109267
83,7,"('d', 'e', 1)",640.2924468545709,3.4999999999999996,29.999975560606828,-1.2219696585713535e-06
84,0,"('d', 'e', 0)",435.04368105459156,0.0,25.000000000000057,-0.2499999999999971
84,1,"('d', 'e', 0)",554.906414626631,0.0,20.000043139020818,-0.4999978430489591
84,2,"('d', 'e', 0)",632.5634595605796,-2.190251936642233e-16,29.999853676227907,-7.316188604611362e-06
84,3,"('d', 'e', 1)",454.07551217453863,3.5,11.571923629174814,-4.2809832028095895
84,4,"('d', 'e', 1)",460.07100803980154,3.5000002533900005,10.001599869162224,-200.99992000654188
84,5,"('d', 'e', 1)",510.7091102978154,3.5000000000001523,15.00000358162053,-0.7499998209189734
84,6,"('c', 'd', 1)",418.3511828354881,3.586877745745946,11.876012873240207,-0.9061993563379896
84,7,"('d', 'e', 1)",646.2924424896751,3.4999999999999996,29.99998283543305,-8.582283473890229e-07
85,0,"('d', 'e', 0)",440.0436810545916,0.0,25.00000000000004,-0.249999999999998
85,1,"('d', 'e', 0)",558.9064223312955,0.0,20.000030297913113,-0.4999984851043443
85,2,"('d', 'e', 0)",638.5634334270336,-4.645752429349863e-16,29.99989723213812,-5.1383930939064015e-06
85,3,"('d', 'e', 1)",456.3562590284735,3.5,11.104012205949937,-4.330910118522749
85,4,"('d', 'e', 1)",462.07129377775067,3.500000136572099,10.001123639246993,-200.99994381803765
85,5,"('d', 'e', 1)",513.7091109374958,3.500000000000062,15.000002515486573,-0.7499998742256714
85,6,"('d', 'e', 1)",420.6857861005991,3.541756001345122,11.317583801233177,-0.9341208099383411
85,7,"('d', 'e', 1)",652.2924394240692,3.4999999999999996,29.999987944776027,-6.027611986203496e-07
86,0,"('d', 'e', 0)",445.0436810545917,0.0,25.00000000000003,-0.24999999999999856
86,1,"('d', 'e', 0)",562.9064277425279,0.0,20.00002127919275,-0.4999989360403625
86,2,"('d', 'e', 0)",644.5634150726088,-7.101256105677438e-16,29.999927822845976,-3.608857701231649e-06
86,3,"('d', 'e', 1)",458.5534365171082,3.5,10.77538305822547,-4.367469912037081
86,4,"('d', 'e', 1)",464.071494460645,3.500000073611814,10.00078916775646,-200.99996054161218
86,5,"('d', 'e', 1)",516.7091113867638,3.5000000000000253,15.00000176670662,-0.7499999116646691
86,6,"('d', 'e', 1)",422.92100592861556,3.5207976401291403,10.925381215680915,-0.9537309392159543
86,7,"('d', 'e', 1)",658.2924372709963,3.4999999999999996,29.9999915332309,-4.233384549579e-07
87,0,"('d', 'e', 0)",450.04368105459173,0.0,25.000000000000018,-0.2499999999999991
87,1,"('d', 'e', 0)",566.9064315430091,0.0,20.000014945057185,-0.49999925274714074
87,2,"('d', 'e', 0)",650.5634021817096,-2.1552751871286746e-16,29.99994930767783,-2.534616108440524e-06
87,3,"('d', 'e', 1)",460.69192056948265,3.5,10.544576304268094,-4.393962471250701
87,4,"('d', 'e', 1)",466.0716354066558,3.5000000396773077,10.00055425773842,-200.99997228711308
87,5,"('d', 'e', 1)",519.7091117022991,3.50000000000001,15.000001240814525,-0.7499999379592738
87,6,"('d', 'e', 1)",425.08625492854156,3.5105941333464803,10.649924804428846,-0.9675037597785577
87,7,"('d', 'e', 1)",664.2924357588244,3.4999999999999996,29.99999405351745,-2.973241274295546e-07
88,0,"('d', 'e', 0)",455.0436810545918,0.0,25.000000000000014,-0.24999999999999933
88,1,"('d', 'e', 0)",570.9064342122086,0.0,20.00001049639133,-0.49999947518043353
88,2,"('d', 'e', 0)",656.5633931280191,-1.6990947018863795e-17,29.999964397161936,-1.7801419032181798e-06
88,3,"('d', 'e', 1)",462.7891823456359,3.5,10.382473344012707,-4.413001780030073
88,4,"('d', 'e', 1)",468.07173439754405,3.500000021386677,10.000389272924652,-200.99998053635377
88,5,"('d', 'e', 1)",522.7091119239096,3.500000000000004,15.0000008714637,-0.749999956426815
88,6,"('d', 'e', 1)",427.20232567391844,3.505486790984331,10.456462962781302,-0.977176851860935
88,7,"('d', 'e', 1)",670.2924346967777,3.4999999999999996,29.999995823595246,-2.0882023776813696e-07
89,0,"('d', 'e', 0)",460.04368105459184,0.0,25.000000000000014,-0.24999999999999933
89,1,"('d', 'e', 0)",574.9064360868728,0.0,20.00000737195111,-0.4999996314024445
89,2,"('d', 'e', 0)",662.563386769323,-2.6254180557904855e-16,29.999974994988904,-1.2502505548628307e-06
89,3,"('d', 'e', 1)",464.8574923996694,3.5,10.268623253956797,-4.426598659787857
89,4,"('d', 'e', 1)",470.07180392200877,3.500000011527866,10.000273398816766,-200.99998633005916
89,5,"('d', 'e', 1)",525.7091120795537,3.5000000000000018,15.000000612056809,-0.7499999693971595
89,6,"('d', 'e', 1)",429.2838486459798,3.5028750831757054,10.320588528043933,-0.9839705735978034
89,7,"('d', 'e', 1)",676.2924339508684,3.4999999999999996,29.999997066777457,-1.4666112713168644e-07
90,0,"('d', 'e', 0)",465.0436810545919,0.0,10.188662696880494,-0.9905668651559754
90,1,"('d', 'e', 0)",578.9064374035094,0.0,20.000005177556883,-0.49999974112215584
90,2,"('d', 'e', 0)",668.5633823034074,-5.08092741601633e-16,29.999982438181505,-8.780909247496638e-07
90,3,"('d', 'e', 1)",466.12886497263,1.9223641749800755,10.188662696880494,-3.8761074997641414
90,4,"('d', 'e', 1)",472.0718527512625,3.500000006213806,10.000192016727276,-0.9999903991636362
90,5,"('d', 'e', 1)",528.7091121888676,3.500000000000001,15.00000042986706,-0.749999978506647
90,6,"('d', 'e', 1)",431.3411055607411,3.501519152273052,10.225159569764736,-0.9887420215117632
90,7,"('d', 'e', 1)",682.2924334269924,3.4999999999999996,29.999997939904055,-1.0300479724723033e-07
